PF3D7_0913100	1.088082902	160	109	25	17	74	45	22	18	0.525568182
PF3D7_0523900	1.088669951	23	17	5	4	17	12	4	4	0.923913043
PF3D7_0620500	1.089230769	114	74	27	19	49	30	10	9	1.160526316
PF3D7_0319700	1.090647941	445	308	138	95	217	160	50	38	1.34588764
PF3D7_0628100	1.090891416	1457	989	390	308	652	430	162	138	1.077302423
PF3D7_1024500	1.090909091	35	26	7	7	26	16	3	3	1.733333333
PF3D7_1248400	1.09122807	54	39	16	14	30	23	10	7	0.888888889
PF3D7_1436100	1.09184197	289	211	66	43	123	88	27	21	1.040369089
PF3D7_1250600	1.094256259	96	69	33	23	59	38	11	10	1.84375
PF3D7_0318300	1.09562109	130	76	48	34	55	34	14	9	1.450549451
PF3D7_0710800	1.095744681	72	48	22	15	31	20	3	2	3.157407407
PF3D7_0704000	1.095777234	685	461	161	115	224	157	52	36	1.012464907
PF3D7_1305800	1.096774194	61	48	11	8	30	24	6	4	0.901639344
PF3D7_1339900	1.100540541	135	80	44	32	98	67	22	19	1.451851852
PF3D7_1230900	1.104589114	129	99	37	30	52	37	17	11	0.877336981
PF3D7_0323800	1.10542477	78	56	20	10	45	29	10	5	1.153846154
PF3D7_1016000	1.105960265	103	74	21	17	26	19	6	5	0.883495146
PF3D7_1225500	1.106094808	53	37	20	13	15	13	2	0	2.830188679
PF3D7_1233400	1.107142857	89	60	19	14	38	26	7	7	1.158908507
PF3D7_1338900	1.107411386	192	134	52	41	77	57	21	17	0.993055556
PF3D7_1439200	1.10766721	260	194	55	44	99	73	24	18	0.872596154
PF3D7_1445800	1.108533554	201	150	46	30	112	74	37	27	0.692752454
PF3D7_0526200.2	1.108910891	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF3D7_0322200	1.110225764	141	105	37	23	70	59	11	9	1.669890393
PF3D7_0310300	1.112446352	109	78	40	29	69	52	12	8	2.110091743
PF3D7_0419300	1.112716763	50	28	12	9	33	20	4	1	1.98
PF3D7_0934700	1.11299435	53	41	14	8	50	40	7	6	1.886792453
PF3D7_1213900	1.113456464	213	142	50	37	103	66	44	30	0.549509176
PF3D7_1029100.1	1.114613181	235	171	53	34	83	60	27	18	0.693301812
PF3D7_0323300	1.115473441	55	35	16	12	23	17	10	6	0.669090909
PF3D7_0711200	1.116	161	100	56	28	63	33	31	15	0.70687237
PF3D7_1363500	1.116028708	182	118	45	26	59	44	11	9	1.326173826
PF3D7_1029100.2	1.116929699	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF3D7_0726600	1.117732558	117	87	29	19	57	35	13	10	1.08678501
PF3D7_0524300	1.118226601	78	46	23	14	25	17	11	6	0.67016317
PF3D7_1332200	1.118881119	244	151	67	44	82	51	27	23	0.833940498
PF3D7_0616300	1.118942731	32	25	6	3	22	13	2	2	2.0625
PF3D7_1020500	1.12055336	82	58	20	13	31	23	12	7	0.630081301
PF3D7_0926600	1.124818578	208	137	67	47	85	59	26	18	1.053069527
PF3D7_0316400	1.125	131	86	37	23	52	36	11	8	1.3351839
PF3D7_0103700	1.125233645	97	63	25	15	48	32	9	5	1.374570447
PF3D7_0924200	1.129245283	120	80	34	24	69	48	15	10	1.303333333
PF3D7_1030400	1.129496403	49	36	12	11	15	13	4	3	0.918367347
PF3D7_0820500	1.13028169	156	104	48	37	72	45	24	19	0.923076923
PF3D7_1114500	1.130841122	89	62	20	15	34	20	5	4	1.528089888
PF3D7_1467100	1.131736527	102	71	22	16	50	35	8	7	1.348039216
PF3D7_0103900	1.132173913	66	52	20	18	46	34	15	10	0.929292929
PF3D7_0519300	1.132716049	91	48	29	17	54	35	16	9	1.075549451
PF3D7_1433100	1.134461264	157	108	43	29	87	62	21	10	1.13466788
PF3D7_1009200	1.137704918	125	77	36	25	91	56	26	18	1.008
PF3D7_1333500	1.140997831	72	46	18	11	30	18	11	5	0.681818182
PF3D7_0930500	1.141176471	135	97	39	30	78	53	16	12	1.408333333
PF3D7_0415100	1.142857143	37	24	11	6	31	21	7	4	1.316602317
PF3D7_0720700	1.144967682	310	209	78	65	141	92	41	34	0.865302911
PF3D7_0612800	1.148247978	42	28	8	6	24	18	8	5	0.571428571
PF3D7_0420200	1.151515152	96	63	36	19	61	33	18	11	1.270833333
PF3D7_0811300	1.155580609	144	76	41	34	70	48	22	15	0.905934343
PF3D7_0211500	1.155823293	159	116	46	36	74	49	21	14	1.019466906
PF3D7_1236500	1.156133829	48	33	17	14	18	10	4	2	1.59375
PF3D7_1417000	1.157068063	94	68	27	19	35	22	14	11	0.718085106
PF3D7_0930400.2	1.159562842	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF3D7_1207400	1.162025316	36	25	16	10	25	17	3	1	3.703703704
PF3D7_0216800	1.162210339	112	75	22	10	85	55	16	12	1.043526786
PF3D7_1139800	1.163578852	467	339	110	83	191	134	30	26	1.499643112
PF3D7_0825800	1.16367713	78	58	22	14	40	20	13	7	0.867850099
PF3D7_1413100	1.164048866	117	88	17	9	42	30	9	8	0.678062678
PF3D7_1214800	1.165137615	16	12	3	3	9	6	2	1	0.84375
PF3D7_1125700	1.165919283	69	37	28	16	41	27	14	13	1.188405797
PF3D7_1412200	1.167105263	180	134	41	33	72	47	17	13	0.964705882
PF3D7_0515600	1.168	163	106	37	29	89	50	23	18	0.878367565
PF3D7_1121800	1.168972332	235	170	65	46	115	83	32	29	0.994015957
PF3D7_0107900	1.170909091	32	26	9	7	14	12	3	3	1.3125
PF3D7_0529700	1.172413793	167	113	38	28	96	56	15	12	1.456287425
PF3D7_1461000	1.173737374	45	31	9	7	30	24	9	8	0.666666667
PF3D7_1217300	1.174817898	133	81	35	25	77	50	23	16	0.881006865
PF3D7_1246700	1.177272727	77	61	19	16	36	25	16	10	0.555194805
PF3D7_1331100	1.177652733	97	61	27	19	94	56	21	15	1.245949926
PF3D7_1106200	1.177679883	98	72	21	12	65	47	9	9	1.547619048
PF3D7_0930400.1	1.178142077	113	75	19	14	38	19	10	9	0.638938053
PF3D7_1250400	1.178353659	113	65	35	21	43	28	13	9	1.024506467
PF3D7_0526500	1.178468208	196	140	57	39	99	58	25	20	1.151632653
PF3D7_1322300	1.18012008	193	132	61	43	93	63	25	18	1.175751295
PF3D7_0727100	1.181050657	113	76	30	22	57	32	11	7	1.375703942
PF3D7_1207000	1.184532925	496	345	116	79	217	128	55	47	0.922727273
PF3D7_1475400	1.185573993	851	544	235	164	447	275	124	92	0.995460748
PF3D7_1350600	1.187739464	24	8	7	5	11	9	4	3	0.802083333
PF3D7_1027300	1.188295165	50	29	14	7	31	18	9	9	0.964444444
PF3D7_1412700	1.18949959	270	176	61	47	100	71	27	18	0.836762689
PF3D7_0911300	1.190130185	402	240	126	88	208	148	53	43	1.230076035
PF3D7_1220300	1.191866913	396	258	85	62	192	125	40	27	1.03030303
PF3D7_0819000	1.198781417	228	148	64	51	101	75	18	10	1.575048733
PF3D7_0908100	1.199579832	102	74	15	13	39	23	7	3	0.819327731
PF3D7_1441000	1.199640288	113	81	21	16	33	24	10	7	0.613274336
PF3D7_1010200	1.200108755	392	277	98	62	169	108	43	34	0.98255814
PF3D7_0911400	1.200328407	227	168	63	42	96	64	22	17	1.211053264
PF3D7_0404300	1.201267829	76	54	31	21	35	20	10	5	1.427631579
PF3D7_1347900	1.201407688	383	267	88	62	155	107	28	22	1.271913465
PF3D7_1310800	1.202888087	275	180	72	57	117	66	28	20	1.094025974
PF3D7_0408500	1.203869048	59	43	15	11	58	43	9	9	1.638418079
PF3D7_0802500	1.205778717	193	125	50	38	107	65	28	24	0.990007402
PF3D7_0605500	1.205930807	69	46	20	12	37	31	13	7	0.824972129
PF3D7_1453600	1.206376812	437	311	96	74	154	107	34	28	0.995019518
PF3D7_0802400	1.207282913	101	65	27	19	55	32	17	11	0.864880606
PF3D7_0924000	1.208204334	176	119	41	26	92	62	22	17	0.974173554
PF3D7_0214800	1.208606856	194	125	61	44	91	61	26	19	1.100515464
PF3D7_0707700	1.209157128	90	65	26	17	61	36	12	11	1.468518519
PF3D7_1305500	1.210116732	184	122	36	27	64	48	15	13	0.834782609
PF3D7_1474300	1.211627907	234	164	59	38	60	39	11	8	1.375291375
PF3D7_1443000	1.212933754	272	183	68	53	93	68	23	17	1.010869565
PF3D7_0621300	1.213114754	160	110	42	29	47	35	12	8	1.028125
PF3D7_1122800	1.215213358	209	144	58	45	107	78	37	30	0.802534592
PF3D7_1408500	1.215384615	33	24	7	1	11	8	3	2	0.777777778
PF3D7_1230100	1.215648855	84	51	16	12	26	17	10	7	0.495238095
PF3D7_1226500	1.215946844	182	119	50	35	106	68	22	17	1.323676324
PF3D7_0826100	1.216040042	1450	998	411	302	827	583	226	171	1.037220018
PF3D7_1455300	1.218032787	127	86	39	27	50	27	14	12	1.096737908
PF3D7_0503500	1.218823529	172	98	47	35	81	48	22	11	1.006078224
PF3D7_1231400	1.220679012	258	183	55	40	106	71	29	19	0.779203422
PF3D7_1348800	1.22082879	305	195	66	49	151	100	31	25	1.054045479
PF3D7_1469900	1.221105528	101	59	26	15	32	21	7	5	1.176803395
PF3D7_0611600	1.221538462	85	66	20	11	50	28	7	6	1.680672269
PF3D7_1123300	1.224963716	73	55	11	8	42	31	10	8	0.632876712
PF3D7_0421900	1.225352113	13	10	5	4	3	2	0	0	Inf
PF3D7_1004600	1.22613531	154	109	50	28	92	60	22	10	1.357733176
PF3D7_1458000	1.226713533	171	124	35	23	63	46	14	12	0.921052632
PF3D7_0704400	1.226732673	185	109	48	43	71	46	20	13	0.921081081
PF3D7_0531300	1.233898305	67	38	16	9	22	12	8	6	0.656716418
PF3D7_1131700	1.235294118	23	19	4	2	9	6	0	0	Inf
PF3D7_1214100	1.238892935	207	147	36	27	118	81	23	17	0.892249527
PF3D7_1462100	1.24137931	219	159	47	30	99	70	27	22	0.786910198
PF3D7_1232600	1.243093923	47	35	8	8	23	17	2	2	1.957446809
PF3D7_1444100	1.2431199	1767	1227	380	278	554	365	138	95	0.863331775
PF3D7_0311900	1.24609375	84	58	24	15	59	37	20	17	0.842857143
PF3D7_1350300	1.249180328	60	45	8	8	18	14	4	2	0.6
PF3D7_1321000	1.249266862	95	78	21	13	44	32	10	7	0.972631579
PF3D7_0818000	1.25	100	60	24	19	29	15	13	8	0.535384615
PF3D7_1018900	1.252793296	143	107	43	27	56	39	16	12	1.052447552
PF3D7_1136900	1.252796421	213	148	50	42	135	91	37	23	0.856490293
PF3D7_1145600	1.254372019	118	82	27	13	71	48	17	8	0.955633101
PF3D7_0828800	1.254742547	79	41	28	18	67	44	22	18	1.079401611
PF3D7_1121100	1.255181347	198	124	59	40	72	45	20	12	1.072727273
PF3D7_1002300	1.255813953	45	29	12	10	23	17	5	4	1.226666667
PF3D7_1444900	1.255813953	29	24	3	3	16	10	3	2	0.551724138
PF3D7_0313800	1.257186082	74	47	21	16	32	26	8	4	1.135135135
PF3D7_1216500	1.257918552	25	12	5	3	23	14	8	7	0.575
PF3D7_0317200	1.259497746	193	125	63	39	111	77	36	27	1.006476684
PF3D7_1343800	1.260073742	1488	1061	344	266	725	487	180	142	0.931152927
PF3D7_1230700	1.260340633	115	72	49	39	47	30	17	10	1.178005115
PF3D7_1251100	1.26119403	45	30	7	5	8	3	2	1	0.622222222
PF3D7_1410500	1.263157895	27	20	5	5	13	8	5	4	0.481481481
PF3D7_0214400	1.263327948	105	73	32	19	41	27	10	5	1.24952381
PF3D7_1314200	1.265687053	418	277	103	76	210	155	50	35	1.03492823
PF3D7_0308700	1.266260163	115	81	27	17	36	22	8	5	1.056521739
PF3D7_0607500	1.268714012	92	52	20	13	40	28	12	9	0.724637681
PF3D7_0212500	1.270676692	513	361	121	87	260	149	59	30	1.039415865
PF3D7_0506000	1.272357724	33	22	10	5	17	12	3	1	1.717171717
PF3D7_1429900	1.272916667	162	109	49	37	88	60	20	15	1.330864198
PF3D7_1344700	1.273311897	341	235	56	49	116	72	23	21	0.828254494
PF3D7_0925200	1.273607748	58	36	6	5	23	14	3	2	0.793103448
PF3D7_1430600	1.273972603	174	122	43	35	41	27	11	8	0.921107628
PF3D7_1465100	1.274509804	206	144	54	39	83	56	14	8	1.55409154
PF3D7_1021100	1.275979557	238	155	55	35	96	70	16	12	1.386554622
PF3D7_0827000	1.276958883	285	199	94	70	143	90	34	21	1.387203302
PF3D7_0530900	1.277009346	525	338	177	126	246	157	76	55	1.091278195
PF3D7_0405700	1.277432712	462	292	126	93	220	136	74	59	0.810810811
PF3D7_1321300	1.278159546	667	492	156	114	229	166	45	35	1.190204898
PF3D7_0710700	1.278606965	45	23	13	4	15	10	4	1	1.083333333
PF3D7_1318900	1.278829604	127	84	31	23	53	41	20	18	0.646850394
PF3D7_0218100	1.278873239	50	35	10	9	20	15	4	3	1
PF3D7_1210600	1.279812207	197	129	44	31	96	64	22	16	0.974619289
PF3D7_1104600	1.279937792	128	77	44	30	48	33	12	9	1.375
PF3D7_0928200	1.280701754	117	71	18	15	53	39	14	10	0.582417582
PF3D7_0728800	1.285407725	80	66	15	10	33	22	10	6	0.61875
PF3D7_0811700	1.287234043	100	55	31	23	48	21	15	10	0.992
PF3D7_1307900	1.288939052	132	104	32	23	55	39	9	3	1.481481481
PF3D7_1145700	1.2890625	86	58	23	13	29	21	7	7	1.107973422
PF3D7_0615200	1.289124668	35	25	11	8	15	12	1	1	4.714285714
PF3D7_1036900	1.290303391	220	153	70	39	113	67	33	25	1.08953168
PF3D7_0823000	1.290540541	256	168	55	40	88	64	25	22	0.75625
PF3D7_0417900	1.290836653	102	65	24	15	41	23	7	3	1.378151261
PF3D7_1225600	1.293213828	127	87	32	22	53	30	18	12	0.741907262
PF3D7_1308600	1.295373665	334	222	84	56	105	77	22	16	1.200326619
PF3D7_0820000	1.296349664	244	168	71	39	169	103	45	31	1.0928051
PF3D7_1404200	1.297297297	21	16	2	1	9	4	6	3	0.142857143
PF3D7_1212400	1.3	53	38	11	9	29	23	9	5	0.668763103
PF3D7_1244900	1.301441678	108	84	21	12	37	18	8	6	0.899305556
PF3D7_0625000.2	1.301518438	6	6	1	0	4	2	0	0	Inf
PF3D7_1028300	1.301587302	69	47	13	9	20	14	1	0	3.768115942
PF3D7_1367200	1.302452316	86	66	19	12	33	23	8	4	0.911337209
PF3D7_1428200	1.302843016	129	73	28	22	64	36	22	11	0.631430585
PF3D7_1005500	1.303356555	201	136	44	27	151	104	40	27	0.826368159
PF3D7_1128600	1.30411449	102	74	28	20	42	35	5	3	2.305882353
PF3D7_0619200	1.305084746	227	168	68	47	80	56	19	14	1.261303037
PF3D7_1248600	1.305630027	160	113	36	23	51	36	15	9	0.765
PF3D7_1360400	1.306709265	78	53	14	10	26	18	3	2	1.555555556
PF3D7_1135800	1.308176101	41	28	9	6	14	11	3	3	1.024390244
PF3D7_1414100	1.309555855	115	81	21	15	60	37	12	10	0.913043478
PF3D7_1342500	1.310204082	33	17	9	7	14	12	4	3	0.954545455
PF3D7_0305800	1.31059246	228	161	66	51	107	71	27	17	1.147173489
PF3D7_1111000	1.310880829	118	85	44	26	45	29	13	7	1.290743155
PF3D7_0305600	1.311183144	88	65	21	15	59	37	12	8	1.173295455
PF3D7_1432600	1.311297071	207	152	43	28	110	77	22	18	1.038647343
PF3D7_0404900	1.312169312	77	53	24	20	33	22	9	6	1.142857143
PF3D7_0820400	1.312625251	85	61	16	13	41	29	9	7	0.85751634
PF3D7_0629800	1.314437555	98	75	22	17	72	48	14	9	1.15451895
PF3D7_1352800	1.314479638	108	71	27	19	42	29	14	9	0.75
PF3D7_1308900	1.31543052	288	203	78	63	130	76	41	25	0.858739837
PF3D7_1210400	1.316315205	196	135	58	43	73	44	17	9	1.270708283
PF3D7_0307500	1.318766067	30	20	12	7	23	14	3	2	3.066666667
PF3D7_1123200	1.319410319	77	52	12	5	58	45	11	7	0.821723731
PF3D7_1359100	1.321074965	154	118	37	29	65	49	10	7	1.561688312
PF3D7_1337200	1.321161826	263	169	64	48	78	53	22	16	0.862772209
PF3D7_1328000	1.322638952	331	224	71	50	141	102	33	28	0.916506454
PF3D7_0622700	1.322834646	61	45	10	3	30	17	6	4	0.819672131
PF3D7_0920700	1.323777403	89	46	27	16	39	29	10	9	1.183146067
PF3D7_1011600	1.324655436	96	75	16	12	43	29	9	7	0.796296296
PF3D7_1406200	1.324822695	411	281	101	75	218	133	57	39	0.939855722
PF3D7_1335900	1.325783972	113	26	60	21	24	16	7	7	1.820480405
PF3D7_1221100	1.326923077	23	17	3	2	14	9	0	0	Inf
PF3D7_1362400	1.327148438	361	240	96	68	221	144	44	33	1.335683707
PF3D7_0931700	1.328671329	108	70	19	14	51	32	13	9	0.69017094
PF3D7_0806500	1.328888889	71	47	25	22	64	43	15	11	1.502347418
PF3D7_1207600	1.329450915	118	93	28	23	61	41	11	6	1.31587057
PF3D7_1141300	1.330039526	201	145	51	35	82	55	18	12	1.155887231
PF3D7_1470100	1.330480848	521	363	119	81	240	158	57	47	0.961713304
PF3D7_0517800	1.331932773	51	34	10	8	24	19	6	6	0.784313725
PF3D7_0803000	1.332348597	98	67	33	21	48	35	15	13	1.07755102
PF3D7_1119200	1.333333333	24	15	4	2	10	7	1	1	1.666666667
PF3D7_1315200	1.33676333	201	147	53	34	73	53	12	10	1.604063018
PF3D7_1137800	1.337748344	36	24	8	7	17	8	6	5	0.62962963
PF3D7_1319100	1.338729763	65	46	19	16	53	37	15	10	1.032820513
PF3D7_0609000	1.341615929	707	468	199	139	426	275	110	80	1.090060435
PF3D7_1464000	1.341843972	125	100	34	28	55	44	15	11	0.997333333
PF3D7_1321700	1.342592593	133	86	37	30	94	59	29	20	0.901737101
PF3D7_0716300	1.346743295	49	26	23	12	23	19	2	1	5.397959184
PF3D7_1145800	1.349726776	212	119	50	34	94	56	23	12	0.96390484
PF3D7_1124200	1.350835322	67	48	23	16	36	21	13	11	0.950631458
PF3D7_1317900	1.353182752	192	137	44	33	68	50	17	10	0.916666667
PF3D7_0418700	1.353251318	88	55	24	18	42	27	16	12	0.715909091
PF3D7_0726300	1.353383459	186	135	58	43	85	60	18	12	1.472520908
PF3D7_0919800	1.353432282	208	128	55	42	68	52	13	11	1.383136095
PF3D7_1338500	1.356449376	126	88	38	31	51	34	13	9	1.183150183
PF3D7_1335800	1.35655058	66	42	19	13	18	12	7	4	0.74025974
PF3D7_0915600	1.357142857	69	48	17	11	12	7	3	1	0.985507246
PF3D7_1013600	1.358802502	391	273	105	78	170	124	38	31	1.201372998
PF3D7_1226000	1.359030837	125	85	39	28	53	38	11	5	1.503272727
PF3D7_0711300	1.361344538	13	9	7	5	7	5	2	0	1.884615385
PF3D7_0812700	1.361702128	33	17	8	5	13	9	7	6	0.45021645
PF3D7_0208900	1.362041467	379	252	85	61	218	156	62	47	0.788577751
PF3D7_1233300	1.363765039	206	134	57	37	83	62	24	15	0.956917476
PF3D7_1327200	1.365079365	51	32	11	6	13	11	4	4	0.700980392
PF3D7_0520800	1.365141188	295	189	90	67	148	104	44	30	1.026194145
PF3D7_1340600	1.365217391	132	86	31	24	59	41	11	9	1.259641873
PF3D7_1231200	1.368146214	48	33	15	10	26	18	4	3	2.03125
PF3D7_0525300	1.37006237	48	31	8	5	25	15	5	4	0.833333333
PF3D7_1322200	1.371146015	512	340	136	95	278	196	71	57	1.040052817
PF3D7_0314600	1.372093023	35	18	9	7	14	10	2	1	1.8
PF3D7_1034300	1.373584906	94	60	25	17	37	23	11	7	0.894584139
PF3D7_1421600	1.374269006	99	67	22	15	50	31	16	15	0.694444444
PF3D7_0521600	1.375	8	6	1	1	5	4	1	1	0.625
PF3D7_0630100	1.375184638	121	71	29	20	48	27	13	8	0.884933249
PF3D7_1471300	1.375215146	120	87	35	22	53	34	11	7	1.40530303
PF3D7_0911800	1.376811594	57	44	15	11	17	11	4	4	1.118421053
PF3D7_1208400	1.377237852	229	165	55	42	82	60	26	21	0.757473967
PF3D7_1420600	1.377649326	87	60	31	17	42	23	8	4	1.870689655
PF3D7_0506400	1.379310345	7	6	4	3	9	6	2	1	2.571428571
PF3D7_1133100	1.383159886	181	119	49	37	70	49	22	16	0.861376193
PF3D7_0508000	1.383954155	74	36	30	21	23	13	9	7	1.036036036
PF3D7_0607600	1.384436702	91	54	27	17	58	40	15	12	1.147252747
PF3D7_0713500	1.385744235	144	78	54	20	65	26	26	6	0.9375
PF3D7_0323700	1.386724387	104	61	40	20	40	25	17	9	0.904977376
PF3D7_1442900	1.386820331	660	450	184	134	271	175	68	53	1.111051693
PF3D7_1217900	1.387163561	84	60	17	12	41	22	11	7	0.754329004
PF3D7_1469600	1.387288387	759	472	166	124	286	186	64	44	0.977355072
PF3D7_1409900	1.388305847	82	44	25	14	70	39	20	14	1.067073171
PF3D7_1127900	1.388753056	52	35	16	10	34	19	16	13	0.653846154
PF3D7_0531400	1.38941076	349	226	80	50	75	43	18	13	0.955109838
PF3D7_0501700	1.389659521	86	53	25	17	37	19	7	5	1.53654485
PF3D7_0927400	1.389929742	154	109	43	30	82	58	24	21	0.954004329
PF3D7_1108800	1.393548387	41	33	9	7	10	6	1	1	2.195121951
PF3D7_1110400	1.393796359	167	128	56	36	129	87	32	24	1.351796407
PF3D7_0417300	1.394014963	27	22	6	5	8	8	0	0	Inf
PF3D7_0107100	1.394106814	70	48	19	13	36	22	7	5	1.395918367
PF3D7_1304300	1.394366197	27	19	11	9	18	11	7	6	1.047619048
PF3D7_1207900	1.395939086	80	59	28	21	39	27	5	4	2.73
PF3D7_0524200	1.396103896	14	7	2	1	12	7	8	6	0.214285714
PF3D7_0315900	1.397111913	23	19	5	4	16	7	5	5	0.695652174
PF3D7_1429600	1.397260274	21	17	8	5	19	13	4	1	1.80952381
PF3D7_0320400	1.398055105	295	180	126	78	198	152	43	30	1.966732361
PF3D7_1225300	1.398843931	65	47	13	9	22	12	5	2	0.88
PF3D7_0407700	1.400859423	227	152	50	38	115	73	30	24	0.844346549
PF3D7_1320400	1.401114206	55	32	6	4	30	21	5	2	0.654545455
PF3D7_1208100	1.401655851	895	633	182	115	363	242	70	54	1.05452514
PF3D7_1025200	1.401869159	39	25	10	5	12	7	4	3	0.769230769
PF3D7_0915300	1.40221914	191	143	53	41	84	62	14	10	1.664921466
PF3D7_1025000	1.403061224	121	66	36	19	55	35	20	14	0.818181818
PF3D7_1303300	1.403125	72	46	15	10	42	29	11	5	0.795454545
PF3D7_1320700	1.404299584	197	116	53	35	82	59	19	17	1.161100721
PF3D7_1123500	1.40494012	123	80	39	24	87	58	29	21	0.951219512
PF3D7_0820800	1.405637255	85	55	22	15	65	47	16	13	1.051470588
PF3D7_0503100	1.405959032	101	60	22	13	47	33	16	9	0.639851485
PF3D7_0208100.2	1.406372275	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF3D7_1345400	1.408412483	377	248	87	70	158	93	36	26	1.012820513
PF3D7_1218900	1.408647141	148	94	43	32	59	45	13	10	1.318607069
PF3D7_0924300	1.41	80	57	15	15	27	16	9	8	0.5625
PF3D7_1210500	1.410958904	89	66	15	9	34	18	4	3	1.43258427
PF3D7_0208100.1	1.411403018	241	170	72	54	155	102	39	29	1.187360357
PF3D7_0618400	1.413043478	119	83	32	24	50	33	12	6	1.120448179
PF3D7_0813700	1.4136716	194	126	55	37	91	69	24	19	1.074957045
PF3D7_1238200	1.415472779	43	30	16	12	27	17	9	4	1.11627907
PF3D7_1345800	1.415492958	214	146	51	42	119	69	31	28	0.91483268
PF3D7_1142700	1.417886179	126	83	19	14	47	27	13	12	0.545177045
PF3D7_1409000	1.418727915	123	92	29	18	45	34	13	12	0.816135084
PF3D7_0821400	1.419354839	14	9	1	1	9	2	1	1	0.642857143
PF3D7_0319400	1.420396185	139	81	30	20	93	54	26	21	0.771997786
PF3D7_0322300	1.421133231	51	38	15	11	41	26	13	10	0.92760181
PF3D7_1235400	1.422911283	170	113	61	44	67	48	23	15	1.045268542
PF3D7_1218100	1.423326134	32	26	9	7	36	22	5	3	2.025
PF3D7_0508500	1.423637759	350	228	90	65	169	111	49	36	0.886880466
PF3D7_1450400	1.427331887	300	229	83	53	191	117	36	27	1.46787037
PF3D7_0508600	1.427480916	40	21	11	10	17	9	2	1	2.3375
PF3D7_1425500	1.428571429	19	15	2	0	10	5	4	3	0.263157895
PF3D7_1236700	1.429133858	97	70	22	17	39	24	13	11	0.680412371
PF3D7_1251400	1.430703625	91	65	32	25	39	26	10	7	1.371428571
PF3D7_1033100	1.433054393	298	165	75	47	159	98	54	45	0.741051454
PF3D7_1201900	1.434782609	27	17	5	2	18	8	5	3	0.666666667
PF3D7_1005700	1.439119171	159	110	40	31	65	37	16	13	1.022012579
PF3D7_0914300	1.439180538	160	100	35	28	64	39	19	14	0.736842105
PF3D7_1026400	1.43946932	101	73	22	12	39	28	12	9	0.707920792
PF3D7_1120000	1.440186916	86	57	21	13	38	23	8	6	1.159883721
PF3D7_0715300	1.441005803	47	33	12	11	37	27	8	6	1.180851064
PF3D7_0723100	1.442516269	62	44	20	12	20	12	5	5	1.290322581
PF3D7_1128300	1.442675159	162	120	41	32	123	78	35	29	0.889417989
PF3D7_0819800	1.443892045	260	178	55	38	109	70	22	16	1.048076923
PF3D7_1337400	1.446917808	116	86	25	21	39	19	9	8	0.933908046
PF3D7_0931500	1.447488584	18	13	2	2	18	9	4	4	0.5
PF3D7_0110000	1.448717949	32	24	8	4	13	10	7	4	0.464285714
PF3D7_1212900	1.449448529	142	98	46	35	95	61	20	19	1.538732394
PF3D7_0304000	1.449477352	119	72	42	26	93	63	23	19	1.427109974
PF3D7_1368800	1.450588235	367	249	95	62	168	113	45	27	0.966394187
PF3D7_0813000	1.450751252	46	35	7	5	39	25	13	12	0.456521739
PF3D7_1118700	1.450920245	81	66	11	6	43	25	10	8	0.583950617
PF3D7_1360300	1.451612903	104	71	19	14	34	24	3	3	2.070512821
PF3D7_0321500	1.452513966	157	96	49	39	104	72	32	22	1.01433121
PF3D7_0828700	1.453049371	219	153	55	38	103	72	20	13	1.293378995
PF3D7_0530000	1.453608247	19	15	3	3	3	1	3	2	0.157894737
PF3D7_1458600	1.45399828	299	214	64	52	106	65	20	17	1.134448161
PF3D7_0811200	1.454545455	106	72	31	19	44	34	12	8	1.072327044
PF3D7_0208800	1.455319149	39	31	10	9	25	18	7	6	0.915750916
PF3D7_0621900	1.457474227	88	53	26	20	69	44	16	12	1.274147727
PF3D7_0821100	1.45751634	137	92	33	28	80	57	20	16	0.96350365
PF3D7_1015500	1.458536585	94	70	21	16	57	39	12	10	1.061170213
PF3D7_0104100	1.458912769	112	57	42	15	51	27	19	9	1.006578947
PF3D7_1303500	1.459895833	275	176	74	52	221	145	55	41	1.081256198
PF3D7_1422300	1.460451977	34	29	5	4	24	19	8	7	0.441176471
PF3D7_1107100	1.460884354	120	90	31	23	44	31	5	5	2.273333333
PF3D7_0502000	1.462264151	181	111	49	31	91	60	19	12	1.296597848
PF3D7_0910400	1.462699078	262	174	64	50	101	66	30	19	0.822391858
PF3D7_1227900	1.464539007	75	56	19	13	36	26	9	4	1.013333333
PF3D7_1303700	1.466985646	262	193	54	40	114	84	26	15	0.903699354
PF3D7_0409300	1.467326733	167	108	51	35	84	54	25	15	1.026107784
PF3D7_1012000	1.467349552	119	88	31	20	75	52	18	15	1.085434174
PF3D7_0316000	1.469055375	44	31	8	3	15	11	4	4	0.681818182
PF3D7_1038100	1.469387755	179	103	39	24	76	46	18	12	0.919925512
PF3D7_1218200	1.471883786	353	246	78	59	156	108	26	22	1.325779037
PF3D7_1020300	1.472041612	104	66	23	19	59	40	19	16	0.686740891
PF3D7_0403300	1.473684211	22	15	3	3	11	7	1	1	1.5
PF3D7_1448700	1.474474474	81	59	14	7	33	19	6	5	0.950617284
PF3D7_1313600	1.475110892	415	296	96	72	144	100	44	32	0.757064622
